"affected","implementer","year","flow","value"
"India","Republic of Korea","2014","inward",0.032976214597941
"Indonesia","Republic of Korea","2014","inward",0.0757478818001403
"Italy","Republic of Korea","2014","inward",0.00747417246323693
"Japan","Republic of Korea","2014","inward",0.0431594162386092
"Mexico","Republic of Korea","2014","inward",0.0428980636233906
"Russia","Republic of Korea","2014","inward",0.325039546975849
"Saudi Arabia","Republic of Korea","2014","inward",0.84839573605434
"South Africa","Republic of Korea","2014","inward",0.174426210101952
"Turkey","Republic of Korea","2014","inward",1.73233035199681e-05
"United Kingdom","Republic of Korea","2014","inward",0.0240225296841891
"United States of America","Republic of Korea","2014","inward",0.0351576020874132
"World","Republic of Korea","2014","inward",0.157688648135698
"Argentina","Russia","2014","inward",0.534727592317745
"Australia","Russia","2014","inward",0.257042652104237
"Brazil","Russia","2014","inward",0.888692388009612
"Canada","Russia","2014","inward",0.661529866252741
"China","Russia","2014","inward",0.527657607495035
"France","Russia","2014","inward",0.443266585034358
"Germany","Russia","2014","inward",0.501299465112723
"India","Russia","2014","inward",0.598854341830191
"Indonesia","Russia","2014","inward",0.474425073169481
"Italy","Russia","2014","inward",0.422351929535486
"Japan","Russia","2014","inward",0.825713659270781
"Mexico","Russia","2014","inward",0.572364872631553
"Republic of Korea","Russia","2014","inward",0.619917641251748
"Saudi Arabia","Russia","2014","inward",0.172839271859764
"South Africa","Russia","2014","inward",0.149195257968241
"Turkey","Russia","2014","inward",0.510525777846372
"United Kingdom","Russia","2014","inward",0.562921744796857
"United States of America","Russia","2014","inward",0.557408752610563
"World","Russia","2014","inward",0.501613698692724
"Argentina","Saudi Arabia","2014","inward",0.0218467199482841
"Australia","Saudi Arabia","2014","inward",0.608497433139134
"Brazil","Saudi Arabia","2014","inward",0.385468739894167
"Canada","Saudi Arabia","2014","inward",0.354561528696553
"China","Saudi Arabia","2014","inward",0.142707415833689
"France","Saudi Arabia","2014","inward",0.313837636794137
"Germany","Saudi Arabia","2014","inward",0.322566685195872
"India","Saudi Arabia","2014","inward",0.167525464628882
"Indonesia","Saudi Arabia","2014","inward",0.232543252857634
"Italy","Saudi Arabia","2014","inward",0.292864779737426
"Japan","Saudi Arabia","2014","inward",0.609798988227682
"Mexico","Saudi Arabia","2014","inward",0.402060975619238
"Republic of Korea","Saudi Arabia","2014","inward",0.544315794590337
"Russia","Saudi Arabia","2014","inward",0.00864400753661376
"South Africa","Saudi Arabia","2014","inward",0.417688712864318
"Turkey","Saudi Arabia","2014","inward",0.293244149001898
"United Kingdom","Saudi Arabia","2014","inward",0.4341099667194
"United States of America","Saudi Arabia","2014","inward",0.492592045446859
"World","Saudi Arabia","2014","inward",0.34406890300787
"Argentina","South Africa","2014","inward",0.412523293511873
"Australia","South Africa","2014","inward",0.0756158993272321
"Brazil","South Africa","2014","inward",0.247381024796838
"Canada","South Africa","2014","inward",0.0512029057471835
"China","South Africa","2014","inward",0.36924023053774
"France","South Africa","2014","inward",0.119817569442839
"Germany","South Africa","2014","inward",0.200723212693209
"India","South Africa","2014","inward",0.173550355305215
"Indonesia","South Africa","2014","inward",0.152058033029479
"Italy","South Africa","2014","inward",0.199204270144326
"Japan","South Africa","2014","inward",0.134206500454582
"Mexico","South Africa","2014","inward",0.221598725514097
"Republic of Korea","South Africa","2014","inward",0.342174092854872
"Russia","South Africa","2014","inward",0.0171170564745842
"Saudi Arabia","South Africa","2014","inward",0.845497313406857
"Turkey","South Africa","2014","inward",0.0750861655150354
"United Kingdom","South Africa","2014","inward",0.172871794453204
"United States of America","South Africa","2014","inward",0.10128919051567
"World","South Africa","2014","inward",0.314699957643668
"Argentina","Turkey","2014","inward",0.0609880334247055
"Australia","Turkey","2014","inward",0.0031309154461113
"Brazil","Turkey","2014","inward",0.0235572644533018
"Canada","Turkey","2014","inward",0.047394781559741
"China","Turkey","2014","inward",0.346927454330207
"France","Turkey","2014","inward",0.235887931183162
"Germany","Turkey","2014","inward",0.165793100297982
"India","Turkey","2014","inward",0.247650906633788
"Indonesia","Turkey","2014","inward",0.334430716359369
"Italy","Turkey","2014","inward",0.156924242418722
"Japan","Turkey","2014","inward",0.139051839689552
"Mexico","Turkey","2014","inward",0.537151136639639
"Republic of Korea","Turkey","2014","inward",0.118000709062208
"Russia","Turkey","2014","inward",0.126227264739709
"Saudi Arabia","Turkey","2014","inward",0.171545667316627
"South Africa","Turkey","2014","inward",0.0104871413640539
"United Kingdom","Turkey","2014","inward",0.257392568470736
"United States of America","Turkey","2014","inward",0.163467502817994
"World","Turkey","2014","inward",0.166956213766163
"Argentina","United Kingdom","2014","inward",0.660207301163086
"Australia","United Kingdom","2014","inward",0.77839227543406
"Brazil","United Kingdom","2014","inward",0.492367436690674
"Canada","United Kingdom","2014","inward",0.843026729398301
"China","United Kingdom","2014","inward",0.979388079733129
"France","United Kingdom","2014","inward",0.0159956693021906
"Germany","United Kingdom","2014","inward",0.0294432836628202
"India","United Kingdom","2014","inward",0.931439939262058
"Indonesia","United Kingdom","2014","inward",0.80467908875607
"Italy","United Kingdom","2014","inward",0.0114327253758575
"Japan","United Kingdom","2014","inward",0.556585403994978
"Mexico","United Kingdom","2014","inward",0.712525335548009
"Republic of Korea","United Kingdom","2014","inward",0.565087887803803
"Russia","United Kingdom","2014","inward",0.759353379862636
"Saudi Arabia","United Kingdom","2014","inward",0.944036232235097
"South Africa","United Kingdom","2014","inward",0.800174306203849
"Turkey","United Kingdom","2014","inward",0.742101639412031
"United States of America","United Kingdom","2014","inward",0.803675848570492
"World","United Kingdom","2014","inward",0.37649959570178
"Argentina","United States of America","2014","inward",0.472674623799508
"Australia","United States of America","2014","inward",0.345326976893554
"Brazil","United States of America","2014","inward",0.370024952276946
"Canada","United States of America","2014","inward",0.456032787287629
"China","United States of America","2014","inward",0.534462354050085
"France","United States of America","2014","inward",0.475855703271239
"Germany","United States of America","2014","inward",0.522336822526339
"India","United States of America","2014","inward",0.279033447749894
"Indonesia","United States of America","2014","inward",0.259195552025951
"Italy","United States of America","2014","inward",0.352797244178198
"Japan","United States of America","2014","inward",0.610114135774585
"Mexico","United States of America","2014","inward",0.44694949296938
"Republic of Korea","United States of America","2014","inward",0.681709482269557
"Russia","United States of America","2014","inward",0.560154547753414
"Saudi Arabia","United States of America","2014","inward",0.0432368219365426
"South Africa","United States of America","2014","inward",0.198962092362746
"Turkey","United States of America","2014","inward",0.276917242753378
"United Kingdom","United States of America","2014","inward",0.525948562793172
"World","United States of America","2014","inward",0.453375741293266
"Argentina","World","2014","inward",0.427393269083462
"Australia","World","2014","inward",0.37614593427688
"Brazil","World","2014","inward",0.461186414408449
"Canada","World","2014","inward",0.447634385805411
"China","World","2014","inward",0.442924518048484
"France","World","2014","inward",0.166642979327166
"Germany","World","2014","inward",0.172189738465249
"India","World","2014","inward",0.389955436175573
"Indonesia","World","2014","inward",0.286472044568915
"Italy","World","2014","inward",0.142605596579451
"Japan","World","2014","inward",0.472633069209685
"Mexico","World","2014","inward",0.441304398659403
"Republic of Korea","World","2014","inward",0.540811326430095
"Russia","World","2014","inward",0.657790076049777
"Saudi Arabia","World","2014","inward",0.37137241500876
"South Africa","World","2014","inward",0.417541174233412
"Turkey","World","2014","inward",0.537655679968781
"United Kingdom","World","2014","inward",0.208486548513402
"United States of America","World","2014","inward",0.353973038738846
"World","World","2014","inward",0.341757710544428
"Australia","Argentina","2015","inward",0.935652827912336
"Brazil","Argentina","2015","inward",0.946626094709429
"Canada","Argentina","2015","inward",0.756701252129885
"China","Argentina","2015","inward",0.903923513950776
"France","Argentina","2015","inward",0.839481192660321
"Germany","Argentina","2015","inward",0.827439346621762
"India","Argentina","2015","inward",0.926535817537356
"Indonesia","Argentina","2015","inward",0.854768169824263
"Italy","Argentina","2015","inward",0.797743036203477
"Japan","Argentina","2015","inward",0.841136038770387
"Mexico","Argentina","2015","inward",0.937961034114199
"Republic of Korea","Argentina","2015","inward",0.694957716488476
"Russia","Argentina","2015","inward",0.924159796505367
"South Africa","Argentina","2015","inward",0.786627140393025
"Turkey","Argentina","2015","inward",0.553056199658276
"United Kingdom","Argentina","2015","inward",0.839842261182468
"United States of America","Argentina","2015","inward",0.909894265140921
"World","Argentina","2015","inward",0.881707286295686
"Argentina","Australia","2015","inward",0
"Brazil","Australia","2015","inward",0.0270128141625282
"Canada","Australia","2015","inward",0.004867237165585
"China","Australia","2015","inward",0.0444865699369864
"France","Australia","2015","inward",0.0395707378573883
"Germany","Australia","2015","inward",0.0100061799931725
"India","Australia","2015","inward",0.0380362475096866
"Indonesia","Australia","2015","inward",0.00393619759843468
"Italy","Australia","2015","inward",0.0260101069996431
"Japan","Australia","2015","inward",0.0440732379985549
"Mexico","Australia","2015","inward",0.0729994786760573
"Republic of Korea","Australia","2015","inward",0.122407299651654
"Russia","Australia","2015","inward",0.0693178052300122
"Saudi Arabia","Australia","2015","inward",0
"South Africa","Australia","2015","inward",0.0238885881298239
"Turkey","Australia","2015","inward",0
"United Kingdom","Australia","2015","inward",0.0284623925503782
"United States of America","Australia","2015","inward",0.0114722196042634
"World","Australia","2015","inward",0.0272721849775998
"Argentina","Brazil","2015","inward",0.644379067301335
"Australia","Brazil","2015","inward",0.0468473851181091
"Canada","Brazil","2015","inward",0.173314428059654
"China","Brazil","2015","inward",0.597185238750375
"France","Brazil","2015","inward",0.64581813187725
"Germany","Brazil","2015","inward",0.603387529484705
"India","Brazil","2015","inward",0.85251044995463
"Indonesia","Brazil","2015","inward",0.433314887732619
"Italy","Brazil","2015","inward",0.555478301586472
"Japan","Brazil","2015","inward",0.651434947469294
"Mexico","Brazil","2015","inward",0.617187399038038
"Republic of Korea","Brazil","2015","inward",0.53801689961992
"Russia","Brazil","2015","inward",0.0913565336988029
"Saudi Arabia","Brazil","2015","inward",0.961182314032401
"South Africa","Brazil","2015","inward",0.251833867863873
"Turkey","Brazil","2015","inward",0.395282877197842
"United Kingdom","Brazil","2015","inward",0.555622000717296
"United States of America","Brazil","2015","inward",0.537265032928384
"World","Brazil","2015","inward",0.56699594376599
"Argentina","Canada","2015","inward",0.128798834062676
"Australia","Canada","2015","inward",0.284044996923257
"Brazil","Canada","2015","inward",0.154934794456505
"China","Canada","2015","inward",0.0826281118927648
"France","Canada","2015","inward",0.286061220477738
